time        close
2018-08-28  3400.1700
2018-08-29  3386.5700
2018-08-30  3351.0900
2018-08-31  3334.5000
2018-09-03  3321.8200
2018-09-04  3363.9000
2018-09-05  3298.1400
2018-09-06  3262.8800
2018-09-07  3277.6400
2018-09-10  3230.0700
2018-09-11  3224.2100
2018-09-12  3202.0200
2018-09-13  3236.5700
2018-09-14  3242.0900
2018-09-17  3204.9200
2018-09-18  3269.4300
2018-09-19  3312.4800
2018-09-20  3310.1300
2018-09-21  3410.4900
2018-09-25  3379.8000
2018-09-26  3417.2400
2018-09-27  3403.5900
2018-09-28  3438.8600
2018-10-08  3290.9000
2018-10-09  3288.6900
2018-10-10  3281.6000
2018-10-11  3124.1100
2018-10-12  3170.7300
2018-10-15  3126.4500
2018-10-16  3100.9700
2018-10-17  3118.2500
2018-10-18  3044.3900
2018-10-19  3134.9500
2018-10-22  3270.2700
2018-10-23  3183.4300
2018-10-24  3188.2000
2018-10-25  3194.3100
2018-10-26  3173.6400
2018-10-29  3076.8900
2018-10-30  3110.2600
2018-10-31  3153.8200
2018-11-01  3177.0300
2018-11-02  3290.2500
2018-11-05  3262.8400
2018-11-06  3243.1500
2018-11-07  3221.9100
2018-11-08  3212.7700
2018-11-09  3167.4400
2018-11-12  3205.1400
2018-11-13  3237.3800
2018-11-14  3204.9400
2018-11-15  3242.3700
2018-11-16  3257.6700
2018-11-19  3294.6000
2018-11-20  3218.4100
2018-11-21  3226.4900
2018-11-22  3214.4300
2018-11-23  3143.4800
2018-11-26  3141.2400
2018-11-27  3137.2400
2018-11-28  3178.9300
2018-11-29  3137.6500
2018-11-30  3172.6900
2018-12-03  3260.9500
2018-12-04  3267.7100
2018-12-05  3252.0000
2018-12-06  3181.6700
2018-12-07  3181.5600
2018-12-10  3144.7600
2018-12-11  3159.8200
2018-12-12  3170.6100
2018-12-13  3219.6900
2018-12-14  3165.9100
2018-12-17  3161.2000
2018-12-18  3128.4300
2018-12-19  3091.1300
2018-12-20  3067.4200
2018-12-21  3029.4000
2018-12-24  3038.2000
2018-12-25  3017.2800
2018-12-26  3002.0300
2018-12-27  2990.5100
2018-12-28  3010.6500
2019-01-02  2969.5400
2019-01-03  2964.8400
2019-01-04  3035.8700
2019-01-07  3054.3000
2019-01-08  3047.7000
2019-01-09  3078.4800
2019-01-10  3072.6900
2019-01-11  3094.7800
2019-01-14  3067.7800
2019-01-15  3127.9900
2019-01-16  3128.6500
2019-01-17  3111.4200
2019-01-18  3168.1700
2019-01-21  3185.6400
2019-01-22  3143.3200
2019-01-23  3141.0500
2019-01-24  3158.7800
2019-01-25  3184.4700
2019-01-28  3183.7800
2019-01-29  3193.9700
2019-01-30  3168.4800
2019-01-31  3201.6300
2019-02-01  3247.4000
2019-02-11  3306.4700
2019-02-12  3330.3400
2019-02-13  3397.0300
2019-02-14  3402.1400
2019-02-15  3338.7000
2019-02-18  3445.7400
2019-02-19  3439.6100
2019-02-20  3451.9300
2019-02-21  3442.7100
2019-02-22  3520.1200
2019-02-25  3729.4800
2019-02-26  3684.6900
2019-02-27  3678.3900
2019-02-28  3669.3700
2019-03-01  3749.7100
2019-03-04  3794.1000
2019-03-05  3816.0100
2019-03-06  3848.0900
2019-03-07  3808.8500
2019-03-08  3657.5800
2019-03-11  3729.9500
2019-03-12  3755.3500
2019-03-13  3724.1900
2019-03-14  3698.4900
2019-03-15  3745.0100
2019-03-18  3851.7500
2019-03-19  3833.9600
2019-03-20  3835.4400
2019-03-21  3836.8900
2019-03-22  3833.8000
2019-03-25  3742.8300
2019-03-26  3700.4400
2019-03-27  3743.3900
2019-03-28  3728.4000
2019-03-29  3872.3400
2019-04-01  3973.9300
2019-04-02  3971.2900
2019-04-03  4022.1600
2019-04-04  4062.2300
2019-04-08  4057.2300
2019-04-09  4075.4300
2019-04-10  4085.8500
2019-04-11  3997.5800
2019-04-12  3988.6200
2019-04-15  3975.5200
2019-04-16  4085.7900
2019-04-17  4087.2400
2019-04-18  4072.0800
2019-04-19  4120.6100
2019-04-22  4025.6100
2019-04-23  4019.0100
2019-04-24  4030.0900
2019-04-25  3941.8200
2019-04-26  3889.2700
2019-04-29  3900.3300
2019-04-30  3913.2100
2019-05-06  3684.6200
2019-05-07  3720.6700
2019-05-08  3667.4600
2019-05-09  3599.7000
2019-05-10  3730.4500
2019-05-13  3668.7300
2019-05-14  3645.1500
2019-05-15  3727.0900
2019-05-16  3743.9600
2019-05-17  3648.7600
2019-05-20  3617.7900
2019-05-21  3666.7800
2019-05-22  3649.3800
2019-05-23  3583.9600
2019-05-24  3593.9100
2019-05-27  3637.2000
2019-05-28  3672.2600
2019-05-29  3663.9100
2019-05-30  3641.1800
2019-05-31  3629.7900
2019-06-03  3632.0100
2019-06-04  3598.4700
2019-06-05  3597.1100
2019-06-06  3564.6800
2019-06-10  3610.7400
2019-06-11  3719.2800
2019-06-12  3691.1000
2019-06-13  3685.3900
2019-06-14  3654.8800
2019-06-17  3654.8200
2019-06-18  3667.6200
2019-06-19  3715.9400
2019-06-20  3828.5200
2019-06-21  3833.9400
2019-06-24  3841.2700
2019-06-25  3801.3100
2019-06-26  3794.3300
2019-06-27  3834.8200
2019-06-28  3825.5900
2019-07-01  3935.8100
2019-07-02  3937.1700
2019-07-03  3893.5300
2019-07-04  3873.1000
2019-07-05  3893.2000
2019-07-08  3802.7900
2019-07-09  3793.1300
2019-07-10  3786.7400
2019-07-11  3785.2200
2019-07-12  3808.7300
2019-07-15  3824.1900
2019-07-16  3806.8400
2019-07-17  3804.6400
2019-07-18  3768.4000
2019-07-19  3807.9600
2019-07-22  3781.6800
2019-07-23  3789.9100
2019-07-24  3819.8300
2019-07-25  3851.0700
2019-07-26  3858.5700
2019-07-29  3854.2700
2019-07-30  3870.3200
2019-07-31  3835.3600
2019-08-01  3803.4700
2019-08-02  3747.4400
2019-08-05  3675.6900
2019-08-06  3636.3300
2019-08-07  3621.4300
2019-08-08  3669.2900
2019-08-09  3633.5300
2019-08-12  3699.1000
2019-08-13  3665.7500
2019-08-14  3682.4000
2019-08-15  3694.0000
2019-08-16  3710.5400
2019-08-19  3791.0900
2019-08-20  3787.7300
2019-08-21  3781.7600
2019-08-22  3793.5100
2019-08-23  3820.8600
2019-08-26  3765.9100
2019-08-27  3816.9500
2019-08-28  3802.5800
2019-08-29  3790.1900
2019-08-30  3799.5900
2019-09-02  3848.3200
2019-09-03  3853.6100
2019-09-04  3886.0000
2019-09-05  3925.3200
2019-09-06  3948.5100
2019-09-09  3972.9500
2019-09-10  3959.2700
2019-09-11  3930.1000
2019-09-12  3972.3800
2019-09-16  3957.7200
2019-09-17  3891.2200
2019-09-18  3910.0800
2019-09-19  3924.3800
2019-09-20  3935.6500
2019-09-23  3890.6600
2019-09-24  3901.0800
2019-09-25  3870.9800
2019-09-26  3841.1400
2019-09-27  3852.6500
2019-09-30  3814.5300
2019-10-08  3837.6800
2019-10-09  3843.2400
2019-10-10  3874.6400
2019-10-11  3911.7300
2019-10-14  3953.2400
2019-10-15  3936.2500
2019-10-16  3922.6900
2019-10-17  3925.2200
2019-10-18  3869.3800
2019-10-21  3880.8400
2019-10-22  3895.8800
2019-10-23  3871.0800
2019-10-24  3870.6700
2019-10-25  3896.7900
2019-10-28  3926.5900
2019-10-29  3910.2300
2019-10-30  3891.2300
2019-10-31  3886.7500
2019-11-01  3952.3900
2019-11-04  3978.1216
2019-11-05  4002.8100
2019-11-06  3984.8800
2019-11-07  3991.8700
2019-11-08  3973.0100
2019-11-11  3902.9800
2019-11-12  3903.6900
2019-11-13  3899.9800
2019-11-14  3905.8600
2019-11-15  3877.0900
2019-11-18  3907.9300
2019-11-19  3947.0400
2019-11-20  3907.8600
2019-11-21  3889.6000
2019-11-22  3849.9900
2019-11-25  3878.2100
2019-11-26  3891.6500
2019-11-27  3875.6200
2019-11-28  3862.3000
2019-11-29  3828.6700
2019-12-02  3836.0600
2019-12-03  3851.0900
2019-12-04  3849.8200
2019-12-05  3879.3600
2019-12-06  3902.3900
2019-12-09  3895.4500
2019-12-10  3900.3800
2019-12-11  3902.7500
2019-12-12  3891.0200
2019-12-13  3968.2200
2019-12-16  3987.5500
2019-12-17  4041.8000
2019-12-18  4032.7800
2019-12-19  4027.1500
2019-12-20  4017.2500
2019-12-23  3967.1000
2019-12-24  3992.9600
2019-12-25  3990.8700
2019-12-26  4025.9900
2019-12-27  4022.0300
2019-12-30  4081.6300
2019-12-31  4096.5800
2020-01-02  4152.2400
2020-01-03  4144.9600
2020-01-06  4129.3000
2020-01-07  4160.2300
2020-01-08  4112.3200
2020-01-09  4164.3700
2020-01-10  4163.1800
2020-01-13  4203.9900
2020-01-14  4189.8900
2020-01-15  4166.7300
2020-01-16  4149.0400
2020-01-17  4154.8500
2020-01-20  4185.8300
2020-01-21  4114.3100
2020-01-22  4131.9300
2020-01-23  4003.9000
2020-02-03  3688.3600
2020-02-04  3785.6400
2020-02-05  3828.5300
2020-02-06  3899.7800
2020-02-07  3899.8700
2020-02-10  3916.0100
2020-02-11  3952.4600
2020-02-12  3984.4300
2020-02-13  3959.9200
2020-02-14  3987.7300
2020-02-17  4077.4200
2020-02-18  4057.5100
2020-02-19  4051.3100
2020-02-20  4144.6600
2020-02-21  4149.4900
2020-02-24  4132.8400
2020-02-25  4123.8500
2020-02-26  4073.0200
2020-02-27  4084.8800
2020-02-28  3940.0500
